predator_mass	prey_mass
63.982	21.634
0.012625	8.4965E-07
63.982	10.365
63.982	33.102
63.982	26.55
72.427	12.946
72.427	9.7789
72.427	18.11
72.427	13.503
72.427	21.634
72.427	13.049
72.427	16.98
72.427	21.634
610.12	13.749
72.427	26.55
81.573	4.8114
81.573	28.089
81.573	27.073
81.573	9.123
81.573	16.98
81.573	0.17255
81.573	0.17255
81.573	2.9643
81.573	10.365
91.445	13.503
91.445	13.049
102.07	13.495
102.07	5.3641
102.07	21.156
102.07	2.16
102.07	38.865
102.07	4.8114
102.07	4.8114
102.07	21.634
102.07	48.724
102.07	47.471
102.07	37.245
217.38	39.84
113.48	33.36
113.48	26.55
113.48	38.865
113.48	33.102
113.48	21.156
113.48	17.28
125.69	23.552
125.69	33.182
125.69	56.058
125.69	38.865
125.69	47.471
217.38	39.84
138.74	18.11
138.74	30.436
138.74	68.224
138.74	33.36
138.74	33.36
138.74	27.197
138.74	59.796
152.64	23.552
152.64	23.552
152.64	33.102
152.64	22.063
189.7	1.4231
152.64	33.182
152.64	33.182
152.64	33.102
167.44	33.102
167.44	28.089
167.44	21.156
167.44	48.724
167.44	47.471
167.44	38.865
167.44	33.102
167.44	33.182
235.97	27.197
183.14	59.79
183.14	39.84
183.14	32.29
183.14	16.98
183.14	15.153
183.14	27.073
183.14	16.014
183.14	45.171
183.14	22.063
183.14	45.171
183.14	45.171
183.14	47.471
183.14	33.36
183.14	16.98
199.78	39.84
199.78	22.063
199.78	57.926
199.78	21.537
199.78	21.537
199.78	2.7235
199.78	59.375
199.78	33.102
199.78	16.98
199.78	33.102
217.38	33.182
217.38	13.049
217.38	9.7789
217.38	39.84
235.97	38.807
235.97	39.84
235.97	51.497
235.97	17.202
235.97	21.634
235.97	7.7631
235.97	17.202
189.7	6.525
235.97	40.556
235.97	47.471
255.57	39.84
255.57	52.135
255.57	4.1622
255.57	33.102
276.22	22.063
276.22	7.038
276.22	28.089
276.22	27.197
297.93	39.84
369.72	33.102
297.93	10.676
297.93	56.058
297.93	47.471
320.73	78.931
320.73	79.607
320.73	40.556
320.73	33.182
344.65	87.243
344.65	17.202
344.65	33.102
369.72	68.224
371.15	10
395.95	124.99
395.95	21.97
395.95	59.79
423.37	52.135
452.02	27.073
452.02	59.796
481.9	38.865
481.9	27.073
481.9	47.471
513.06	140.77
513.06	33.36
438.35	48.683
513.06	46.153
545.51	25.866
545.51	131.21
811	208.65
811	56.058
854.71	27.073
995.03	176.25
995.03	79.607
995.03	79.607
995.03	91.273
1045	217.27
1204.5	47.471
1204.5	47.471
1261.1	148.29
1261.1	257.2
1441.1	213.83
1441.1	157.84
1570	239.99
1637.3	343.89
1706.3	257.2
1706.3	257.2
1850.1	166.84
2001.7	79.607
2161.2	186.94
2244	217.27
2244	257.2
2328.8	16.98
2328.8	88.183
2328.8	79.607
2328.8	91.273
2328.8	284.18
2595.9	343.89
2784.6	376.77
2882.3	290.09
3745.7	284.18
3864.3	68.991
3864.3	79.607
3864.3	79.607
3864.3	79.607
3864.3	79.607
3864.3	79.607
3864.3	91.273
3864.3	101.23
3864.3	148.29
3864.3	79.607
4627.5	124.99
4627.5	124.99
4627.5	124.99
4627.5	124.99
4627.5	124.99
4627.5	124.99
4627.5	124.99
4627.5	124.99
5043.6	50.707
5043.6	59.375
5043.6	68.991
5043.6	73.659
5043.6	79.607
5043.6	84.82
5043.6	91.273
5043.6	91.273
5043.6	140.77
5043.6	186.94
19.034	5.6398
56.219	0.17255
62.887	1.649
1918.4	59.375
4187	76.35
4187	91.273
4187	186.94
1610.9	36.09
6252.4	4.809
7471	24.503
7471	24.503
7471	24.503
7471	36.012
7471	50.707
558.22	52.135
558.22	21.123
558.22	21.123
558.22	33.594
558.22	12.364
707.63	1.649
707.63	33.102
748.72	16.328
791.36	2.6319
791.36	6.5618
791.36	6.5618
791.36	6.5618
791.36	9.1379
791.36	9.1379
791.36	9.1379
791.36	9.1379
791.36	9.1379
791.36	12.364
791.36	12.364
977.97	8.726
977.97	8.726
977.97	15.153
977.97	15.153
977.97	19.307
977.97	19.307
977.97	24.163
977.97	2.9643
977.97	2.9643
977.97	43.489
977.97	2.017
1028.8	9.1379
1028.8	12.364
1028.8	36.198
1028.8	36.198
1028.8	51.704
1028.8	29.774
1081.3	2.6319
1081.3	2.6319
1081.3	2.6319
1081.3	3.9458
1081.3	91.273
1081.3	91.273
1081.3	36.198
1081.3	43.489
1081.3	2.017
1135.6	43.489
1191.6	6.5618
1191.6	9.1379
1191.6	9.1379
1191.6	21.123
1191.6	47.471
1191.6	47.471
1191.6	19.307
1309.2	68.991
1309.2	68.991
1434.2	42.936
1434.2	50.707
1434.2	50.707
1434.2	68.991
1434.2	79.607
1499.5	21.123
1499.5	16.328
1499.5	56.058
1499.5	29.774
1499.5	36.198
1499.5	36.198
1499.5	36.198
1499.5	60.898
1499.5	60.898
1566.8	59.375
1566.8	79.607
1566.8	91.273
1566.8	104.04
1566.8	42.936
1566.8	42.936
1566.8	42.936
1566.8	68.991
1566.8	91.273
1566.8	91.273
1636.1	39.84
1636.1	39.84
1636.1	39.84
1636.1	29.774
1707.3	56.058
1707.3	56.058
1707.3	56.058
1707.3	186.94
1707.3	39.84
1707.3	39.84
1707.3	39.84
1780.6	59.375
1780.6	59.375
1780.6	59.375
1780.6	68.991
1856	79.607
1856	76.35
1856	76.35
1856	208.65
1856	36.012
1856	36.012
1856	36.012
1856	36.012
1856	39.84
1856	56.058
2012.9	9.1379
2012.9	9.1379
2012.9	9.1379
2012.9	12.364
2012.9	39.84
2012.9	39.84
2012.9	47.471
2012.9	47.471
2012.9	29.774
2012.9	29.774
2012.9	24.163
2178.4	39.84
2264.4	59.375
2264.4	59.375
2264.4	68.991
2264.4	68.991
2264.4	59.375
2264.4	91.273
2264.4	91.273
2264.4	148.29
2264.4	148.29
2352.7	52.135
2352.7	52.135
2352.7	52.135
2352.7	59.79
2352.7	77.31
2352.7	98.005
2352.7	56.058
2443.2	59.375
2443.2	59.375
2443.2	59.375
2443.2	79.607
2443.2	79.607
2443.2	79.607
2443.2	148.29
2443.2	39.84
2443.2	47.471
2443.2	47.471
2443.2	47.471
2443.2	56.058
2443.2	56.058
2536	33.182
2536	52.135
2536	52.135
2631.1	45.171
2631.1	52.135
2631.1	59.79
2631.1	77.31
2631.1	87.243
2828.3	135.67
2828.3	33.102
2828.3	39.84
2930.4	5.12
2930.4	5.12
2930.4	16.014
3035	63.528
3035	97.061
3142	19.817
3142	42.936
3142	50.707
3142	59.375
3142	68.991
3142	91.273
3142	91.273
3142	91.273
3142	42.936
3142	42.936
3142	42.936
3142	42.936
3142	50.707
3142	59.375
3142	59.375
3142	59.375
3142	59.375
3142	68.991
3142	68.991
3142	68.991
3142	79.607
3142	79.607
3142	88.183
3142	91.273
3142	91.273
3142	91.273
3251.5	36.012
3251.5	42.936
3251.5	50.707
3251.5	59.375
3251.5	59.375
3251.5	13.495
3251.5	13.495
3251.5	13.495
3251.5	13.495
3251.5	13.495
3251.5	13.495
3251.5	13.495
3251.5	13.495
3251.5	13.495
3251.5	13.495
3251.5	38.807
3251.5	38.865
3251.5	77.31
3363.5	50.707
3363.5	50.707
3363.5	50.707
3363.5	59.375
3363.5	59.375
3363.5	148.29
3363.5	59.375
3363.5	68.991
3363.5	68.991
3363.5	68.991
3363.5	79.607
3363.5	232.05
3363.5	39.84
3363.5	47.471
3363.5	47.471
3363.5	56.058
3363.5	65.663
3363.5	33.102
3363.5	47.471
3478	36.012
3478	42.936
3478	42.936
3478	42.936
3478	59.375
3478	59.375
3478	68.991
3478	68.991
3478	68.991
3595.1	50.707
3595.1	54.376
3595.1	59.375
3595.1	63.528
3595.1	68.991
3595.1	68.991
3595.1	79.607
3595.1	12.364
3595.1	16.328
3714.8	0.9507
3714.8	45.171
3961.9	17.202
3961.9	88.183
3961.9	88.183
3961.9	166.84
3961.9	27.197
3961.9	33.102
3961.9	33.102
3961.9	65.663
3961.9	101.23
3961.9	115.55
4089.5	284.18
4219.7	448.94
4219.7	448.94
4912.4	42.936
4912.4	42.936
4912.4	42.936
4912.4	50.707
4912.4	59.375
4912.4	79.681
4912.4	68.991
4912.4	68.991
4912.4	79.607
4912.4	79.607
4912.4	91.273
4912.4	115.55
4912.4	117.97
4912.4	166.84
4912.4	208.65
4912.4	42.936
4912.4	42.936
4912.4	42.936
4912.4	59.375
4912.4	186.94
5059.3	33.102
5059.3	54.376
5059.3	131.21
5209.2	36.012
5209.2	59.375
5209.2	59.375
5209.2	59.375
5209.2	59.375
5209.2	68.991
5209.2	91.273
5209.2	101.23
5209.2	166.84
5209.2	186.94
5209.2	7.7631
5209.2	28.344
5209.2	26.55
5209.2	26.55
5209.2	26.55
5209.2	26.55
5209.2	46.153
5209.2	54.376
5209.2	284.18
5362	21.537
5838.1	27.197
5838.1	84.82
5838.1	140.77
5838.1	148.29
5838.1	166.84
1448.4	1.3161
1878.1	5.6398
1878.1	7.7631
1878.1	33.78
1878.1	22.321
2859.1	3.4111
3116.9	13.049
3116.9	21.634
3116.9	110.43
3116.9	110.43
3390.2	22.321
3390.2	27.649
3390.2	13.049
3390.2	27.649
7811.8	0.825
7811.8	88.183
7811.8	88.183
1702.4	7.1089
2760.6	0.28519
2760.6	0.28519
2760.6	0.28519
3130.4	7.7709
5221.5	6.5618
5500.8	27.649
1691.1	0.41404
1691.1	0.81635
2460.8	1.4231
2460.8	3.1045
2460.8	9.1903
2823.9	2.2823
3018.1	4.809
3018.1	87.243
3018.1	0.17255
3018.1	0.41404
4371	13.749
4629.5	1.4216
4629.5	13.749
4898	3.3164
4898	4.809
4898	10.974
4898	20.497
4898	0.17255
6395.4	0.17255
6395.4	3.4027
6395.4	56.058
7070.3	3.4027
7070.3	0.17255
7070.3	0.79832
7070.3	10.974
8168.4	169.33
8558.1	18.715
8558.1	12.869
9800.5	20.497
10240	20.497
1509.1	0.50951
1509.1	3.43
1509.1	0.8322
1509.1	1.2729
188.28	2.6319
188.28	2.6319
188.28	3.9458
217.99	7.7631
257.3	7.7631
358.36	39.84
50.542	7.7631
97.301	0.81635
97.301	56.058
105.72	3.9458
133.88	28.089
133.88	38.865
144.28	47.471
144.28	0.65455
232.59	9.7789
296.41	68.991
296.41	30.436
332.32	2.4102
332.32	2.4102
332.32	3.3164
371.02	38.865
391.45	56.058
412.63	101.23
434.56	47.471
434.56	47.471
434.56	47.471
434.56	3.56
839.4	131.21
434.56	65.663
434.56	68.17
480.74	36.09
505.01	101.23
555.99	63.528
555.99	0.41404
555.99	65.663
668.08	27.197
794.38	27.197
828.27	148.29
863.12	42.401
201.2	4.5502
346.52	21.634
1088.4	11.405
1088.4	11.405
1088.4	11.405
1264.3	11.405
1264.3	92.059
1264.3	92.059
1327.1	13.049
1327.1	16.98
1392.1	39.84
1392.1	39.84
18.879	0.050255
1528.8	0.39794
1674.6	76.35
1751.1	148.29
1751.1	131.21
1751.1	11.405
1830	258.94
1830	13.049
1830	48.724
1830	8.7846
1995.2	90.739
2170.7	8.7846
610.12	3.4027
2262.3	8.7846
2262.3	8.7846
2262.3	14.5
2262.3	88.183
2262.3	148.29
2356.7	48.724
2356.7	57.575
2656.3	124.99
2981.8	115.55
3334.4	115.55
3985.6	257.2
4.0103	0.17255
38.665	0.825
69.017	0.17255
78.526	0.17255
225.82	0.050255
291.83	0.050255
291.83	0.050255
398.41	0.41404
112.92	4.809
204.96	0.17255
228.06	4.809
441.55	6.525
441.55	16.917
610.12	45.381
9.4222	1.25
12.261	0.41404
15.622	0.050255
24.089	0.050255
24.089	0.37888
29.285	0.17255
29.285	0.17255
29.285	0.03375
29.285	0.41404
29.285	0.64
41.827	0.79832
49.264	0.17255
57.537	0.08
57.537	0.27
99.905	8.726
17.895	0.94863
104.5	11.405
104.5	8.5728
118.94	1.649
134.63	3.9458
151.62	7.1089
151.62	7.1089
189.7	1.4231
210.89	16.98
210.89	39.84
233.58	33.36
257.81	33.36
257.81	5.6398
257.81	3.4027
257.81	3.4027
257.81	6.525
283.63	19.307
311.1	9.7789
340.26	5.6398
340.26	65.663
513.08	176.25
513.08	110.43
553.39	106.48
553.39	33.36
553.39	56.058
595.72	176.25
595.72	22.321
595.72	33.78
686.65	26.55
686.65	101.23
786.24	140.77
786.24	148.29
839.4	140.77
839.4	26.55
839.4	26.55
839.4	26.55
894.87	185
894.87	185
894.87	140.77
894.87	124.99
894.87	73.659
1012.9	196.16
1075.6	196.16
1140.7	97.061
1140.7	77.31
1140.7	63.528
1140.7	124.99
1278.7	124.99
1351.6	13.049
1351.6	39.969
1351.6	79.607
1351.6	91.273
1351.6	104.04
1427.2	50.707
1427.2	50.707
1427.2	68.991
1427.2	79.607
0.52698	0.00018768
0.52698	0.000040917
0.31613	5.0967E-07
0.31613	5.5986E-07
0.31613	6.126E-07
0.44836	2.2197E-07
0.44836	2.2197E-07
0.44836	0.000004473
0.44836	2.8582E-06
0.44836	1.2708E-06
0.44836	1.5073E-06
0.44133	1.5073E-06
0.44133	1.9047E-06
0.44133	0.000044105
0.44133	1.2152E-06
0.44133	2.6185E-06
0.35069	4.0315E-06
0.35069	1.1081E-06
0.35069	4.1683E-07
0.40729	0.000018801
0.40729	1.0566E-06
0.40729	2.8582E-06
0.40729	8.4612E-06
0.40729	8.1405E-06
0.40729	1.9422E-06
0.43092	1.7373E-06
0.43092	3.0758E-07
0.41731	1.4461E-06
0.44133	1.9047E-06
0.44133	2.5996E-06
0.44133	1.2152E-06
0.44133	2.3545E-06
0.44133	9.1494E-07
0.44133	6.126E-07
0.44133	8.3963E-07
0.44133	1.0143E-06
0.44133	8.3963E-07
0.43437	0.000001161
0.43437	6.6788E-07
0.29445	0.00010459
0.67844	0.00003749
0.33889	3.2244E-06
0.33889	0.000027881
0.33889	0.000027881
0.31613	8.199E-07
0.51521	6.6788E-07
0.55929	0.000012857
0.55929	0.00012035
0.36582	6.3992E-07
0.33023	3.1305E-06
0.33023	6.9308E-07
0.33023	4.1253E-07
0.33023	7.7601E-07
0.33023	5.4271E-07
0.33023	3.5481E-07
0.33023	6.126E-07
0.33023	6.6788E-07
0.33023	6.6788E-07
0.33023	6.3992E-07
0.33023	7.5565E-07
0.33023	7.862E-07
0.33023	1.0883E-06
0.33023	5.9906E-07
0.51521	0.00002633
0.51521	0.000010531
0.40071	8.4926E-07
0.40071	8.4926E-07
0.40071	8.199E-07
0.31613	8.8177E-07
0.2892	4.7514E-07
0.2892	6.9308E-07
0.2892	6.1534E-07
0.2892	7.2575E-07
0.2892	5.3445E-07
0.2892	7.2575E-07
0.2892	6.126E-07
0.2892	6.126E-07
0.2892	5.5986E-07
0.2892	5.9906E-07
0.34771	0.000014553
0.34475	0.00001327
0.34475	0.000004473
0.30788	3.6154E-06
0.45906	0.000047005
0.34771	4.5874E-06
0.34771	5.0611E-06
0.31613	2.5164E-06
0.31613	1.8739E-06
0.36276	3.1305E-06
0.36276	2.9474E-06
0.36276	3.6154E-06
0.3331	5.8207E-06
0.37512	0.000086461
0.37512	3.8203E-06
0.36582	2.6842E-06
0.36582	2.3545E-06
0.36582	2.1987E-06
0.36582	6.6788E-07
0.36582	7.2575E-07
0.36582	5.5986E-07
0.36582	7.862E-07
0.36582	6.6788E-07
0.36582	5.5986E-07
0.36582	9.1119E-06
2.9812	0.00015643
2.9812	0.00024479
2.9812	0.00017603
2.9812	0.000060125
2.9812	0.000046166
3.0474	0.00017603
3.0474	0.00010459
3.0474	0.000085281
3.495	0.000080652
3.495	0.00010993
3.495	0.000028835
3.495	0.000046166
3.495	0.000046166
2.929	0.00023641
2.929	0.00013812
2.929	0.00011473
2.929	0.000052664
2.929	0.000042894
2.929	0.000046166
2.929	0.000056325
2.929	0.000033876
2.929	0.000012452
2.1775	0.00010993
2.1775	0.000099397
2.1775	0.000033876
2.7389	0.34104
2.7389	1.3599
2.7389	1.3599
2.7389	0.000085281
2.7389	0.00014992
2.7389	0.000042894
0.03943	2.5164E-06
0.03943	6.448E-07
0.077428	7.2575E-07
0.077428	6.448E-07
0.077428	6.448E-07
0.077428	6.448E-07
0.077428	7.8136E-07
0.086135	8.199E-07
0.085011	0.000023377
0.089568	0.000014553
0.089568	0.000014553
0.089568	7.8136E-07
0.089568	6.448E-07
0.099183	0.000014553
0.099183	0.000021973
0.068384	7.8136E-07
0.10425	2.1987E-06
0.10425	0.000033177
0.094291	5.7652E-07
0.095498	6.448E-07
0.096715	9.5772E-07
0.050948	2.4644E-06
0.050948	0.000001785
0.050948	6.448E-07
0.050948	7.1308E-07
0.050948	6.448E-07
0.047876	6.448E-07
0.034411	1.2152E-06
0.034411	6.448E-07
0.034411	7.8136E-07
0.034411	7.8136E-07
0.034411	7.1308E-07
0.034411	7.1308E-07
0.034411	6.448E-07
0.034411	6.448E-07
0.034411	6.448E-07
0.034411	6.448E-07
0.072307	7.1308E-07
0.072307	6.448E-07
0.072307	6.448E-07
0.072307	6.448E-07
0.072307	6.448E-07
0.072307	6.448E-07
0.072307	6.448E-07
0.072307	7.8136E-07
0.072307	1.9554E-07
0.096715	2.4644E-06
0.096715	4.4534E-07
0.12484	1.8188E-06
0.082795	7.7601E-07
0.082795	6.5356E-07
0.082795	3.019E-07
0.082795	6.448E-07
0.082795	6.448E-07
0.082795	7.1308E-07
0.1191	0.000059642
0.089568	6.448E-07
0.089568	6.448E-07
0.089568	7.1308E-07
0.089568	6.448E-07
0.089568	6.448E-07
0.089568	7.8136E-07
0.10169	0.00005586
0.10169	3.8311E-07
0.10169	1.2416E-06
0.10169	6.448E-07
0.10169	6.448E-07
0.10169	6.448E-07
0.10169	7.1308E-07
0.11354	8.199E-07
0.11354	8.199E-07
0.11354	8.8236E-07
0.096715	0.000028197
0.096715	7.8136E-07
0.077428	8.199E-07
0.091908	9.5772E-07
0.091908	2.3545E-06
0.091908	3.4444E-06
0.091908	1.9554E-07
0.10043	1.4085E-06
0.10043	6.448E-07
0.045657	5.7652E-07
0.045657	6.448E-07
0.086135	2.9617E-07
0.086135	9.4787E-07
0.13846	1.5073E-06
0.13846	5.0149E-06
0.13229	7.6041E-07
0.13229	6.448E-07
0.1369	0.000024242
0.15646	6.8169E-07
0.11218	4.2133E-07
0.11218	1.0883E-06
0.097944	0.000020089
0.097944	7.1308E-07
0.17788	0.00011542
0.071312	7.1308E-07
0.071312	1.5243E-06
0.071312	1.2057E-06
0.093094	7.6041E-07
0.093094	6.448E-07
0.12927	8.8236E-07
0.12927	1.5894E-06
0.12927	4.4534E-07
0.12927	5.404E-07
0.11218	0.000016838
0.11218	4.2133E-07
0.099183	0.000030797
0.099183	1.2416E-06
0.12631	0.000060609
0.12631	6.448E-07
0.12631	6.448E-07
0.12631	6.448E-07
0.14162	7.8136E-07
0.14162	7.8136E-07
0.11491	7.0382E-07
0.11491	9.4787E-07
0.11491	1.0883E-06
0.11491	0.000016838
0.11491	0.000011516
0.11491	9.2531E-08
0.11491	1.0612E-07
0.11491	2.4155E-06
0.093094	1.1633E-06
0.093094	3.4724E-07
0.093094	3.4724E-07
0.093094	6.448E-07
0.093094	6.448E-07
0.093094	6.448E-07
0.093094	6.448E-07
0.10816	1.9956E-06
0.10816	2.2219E-06
0.10816	1.9956E-06
0.10816	1.2416E-06
0.10816	7.0382E-07
0.10816	7.6041E-07
0.15818	2.2219E-06
0.15818	2.2219E-06
0.15818	1.9956E-06
0.15818	7.1308E-07
0.10297	5.0768E-07
0.10297	2.9474E-06
0.10297	4.6196E-07
0.10297	6.448E-07
0.10297	3.0758E-07
0.12339	0.000024829
0.12339	5.5609E-06
0.12339	5.9906E-07
0.074327	7.1308E-07
0.074327	7.1308E-07
0.074327	9.2486E-07
0.1369	5.9906E-07
0.1369	8.199E-07
0.1369	1.0883E-06
0.093094	7.1308E-07
0.093094	7.1308E-07
0.093094	7.1308E-07
0.093094	7.8136E-07
0.093094	4.4534E-07
0.15818	2.8225E-07
0.15818	5.0508E-07
0.15818	8.199E-07
0.15818	2.2219E-06
0.15818	2.2219E-06
0.15818	2.2219E-06
0.15818	4.6196E-07
0.15818	8.199E-07
0.15818	4.7034E-06
0.15818	7.1308E-07
0.097944	7.1308E-07
0.097944	7.1308E-07
0.097944	6.448E-07
0.097944	7.9973E-08
0.12484	0.000023377
0.12484	8.8236E-07
0.073312	7.0382E-07
0.073312	8.199E-07
0.073312	9.4787E-07
0.073312	1.0883E-06
0.073312	6.448E-07
0.073312	6.448E-07
0.073312	7.1308E-07
0.13077	1.5585E-07
0.13077	3.4724E-07
0.13077	8.199E-07
0.13077	7.1308E-07
0.13077	7.1308E-07
0.10425	7.1308E-07
0.11083	1.3862E-06
0.11083	1.4085E-06
0.11083	1.5894E-06
0.11083	7.1308E-07
0.11083	3.0758E-07
0.11083	3.0758E-07
0.12631	0.000056793
0.099183	6.448E-07
0.12195	2.0487E-06
0.12195	3.0382E-06
0.12195	6.448E-07
0.12195	6.448E-07
0.12195	6.448E-07
0.015054	7.1308E-07
0.014065	1.8348E-06
0.02202	0.000003581
0.013432	0.000001161
0.01609	5.0508E-07
0.017925	3.1364E-07
0.01609	6.0897E-07
0.024765	4.2363E-06
0.025245	9.8133E-06
0.019093	1.1633E-06
0.023365	7.0382E-07
0.018309	1.4085E-06
0.033817	0.000003581
0.030951	3.7175E-06
0.030398	1.5894E-06
0.030398	5.0508E-07
0.013746	5.0508E-07
0.017175	0.000025161
0.017175	7.7601E-07
0.017175	2.6842E-06
0.022462	1.0883E-06
0.022462	1.4085E-06
0.019093	4.2133E-07
0.019093	4.2133E-07
0.019093	7.1308E-07
0.029853	1.7665E-06
0.024292	9.4787E-07
0.024292	3.5127E-06
0.024292	6.5006E-07
0.024292	5.9906E-07
0.024292	7.1308E-07
0.025731	6.448E-07
0.021154	1.8188E-06
0.025245	6.448E-07
0.02202	6.448E-07
0.022462	2.3134E-07
0.022462	4.4322E-07
0.023365	3.0338E-07
0.023365	7.1308E-07
0.023365	6.448E-07
0.028257	5.7652E-07
0.028257	7.1308E-07
0.020312	5.7652E-07
0.02073	6.448E-07
0.027739	6.448E-07
0.0199	7.1308E-07
0.026223	6.448E-07
0.026223	4.5247E-06
0.011369	5.404E-07
0.017175	6.448E-07
0.029314	6.448E-07
0.029314	6.448E-07
0.028782	7.1308E-07
0.038131	7.1308E-07
0.038131	6.448E-07
0.038131	6.448E-07
0.035013	6.448E-07
0.035013	6.448E-07
0.029314	5.3563E-06
0.029853	6.448E-07
0.029853	6.448E-07
0.029853	7.1308E-07
0.030951	6.448E-07
0.032076	6.448E-07
0.033817	7.1308E-07
0.034411	7.6041E-07
0.034411	5.7652E-07
0.029853	1.2416E-06
0.020312	1.8884E-06
0.020312	9.4787E-07
0.020312	3.5481E-07
0.020312	9.8534E-08
0.04212	4.6229E-06
0.022911	3.1364E-07
0.028782	6.448E-07
0.028782	7.1308E-07
0.028782	7.1308E-07
0.028782	7.8136E-07
0.028782	6.448E-07
0.028782	6.448E-07
0.028782	6.448E-07
0.034411	7.1308E-07
0.034411	7.8136E-07
0.023825	5.0508E-07
0.023825	1.0883E-06
0.030398	1.6853E-06
0.036238	5.7652E-07
0.036238	6.448E-07
0.045657	6.448E-07
0.02073	6.448E-07
0.02073	7.1308E-07
0.02073	7.8136E-07
0.02073	6.448E-07
0.030951	6.5356E-07
0.030951	1.2152E-06
0.036238	1.4085E-06
0.036238	7.8136E-07
0.043511	7.1308E-07
0.036238	8.4965E-07
0.036238	8.4965E-07
0.042811	0.00001366
0.042811	6.448E-07
0.042811	7.8136E-07
0.042811	6.448E-07
0.042811	7.1308E-07
0.027227	5.9906E-07
0.027227	6.448E-07
0.027227	7.1308E-07
0.027227	1.0566E-06
0.042811	6.1534E-07
0.042811	1.0566E-06
0.023825	1.0883E-06
0.023825	7.8136E-07
0.023825	7.8136E-07
0.023825	6.448E-07
0.023825	5.4271E-07
0.022911	7.1308E-07
0.022911	7.1308E-07
0.022911	7.1308E-07
0.022911	1.0065E-06
0.018309	7.8136E-07
0.03151	6.448E-07
0.03151	7.1308E-07
0.03151	7.1308E-07
0.03151	6.448E-07
0.03151	7.1308E-07
0.033229	6.448E-07
0.033229	7.8136E-07
0.033229	9.1029E-07
0.033229	7.3389E-07
0.03943	7.8136E-07
0.03943	7.1308E-07
0.03943	3.2614E-06
0.035013	7.8136E-07
0.033229	5.7652E-07
0.033229	6.448E-07
0.033229	7.1308E-07
0.033229	7.1308E-07
0.030951	6.448E-07
0.030951	7.8136E-07
0.033817	6.448E-07
0.019493	6.448E-07
0.014065	8.642E-07
0.045657	7.1308E-07
0.045657	6.448E-07
0.041436	7.8136E-07
0.33889	5.5986E-07
0.33889	6.6788E-07
0.33889	6.6788E-07
0.33889	6.6788E-07
0.33889	6.6788E-07
0.33889	9.1494E-07
0.33889	9.1494E-07
0.33889	9.1494E-07
0.33889	9.1494E-07
0.33889	9.1494E-07
0.33889	9.1494E-07
0.33889	0.000000462
0.33889	1.2831E-06
0.33889	7.862E-07
0.33889	7.862E-07
0.33889	7.862E-07
0.33889	7.862E-07
0.77728	3.0382E-06
0.66441	0.000044105
0.43784	9.1494E-07
0.41395	0.00010525
0.41395	5.5986E-07
0.41395	5.5986E-07
0.41395	7.2575E-07
0.41395	7.2575E-07
0.41395	7.862E-07
0.41395	7.862E-07
0.41395	7.862E-07
0.41395	1.0542E-06
0.41395	1.1278E-06
0.29445	5.5986E-07
0.29445	5.5986E-07
0.29445	6.6788E-07
0.29445	6.6788E-07
0.29445	6.6788E-07
0.29445	6.6788E-07
0.29445	6.6788E-07
0.29445	6.6788E-07
0.29445	9.1494E-07
0.29445	1.0542E-06
0.54297	9.1494E-07
0.63245	0.000044105
0.63245	9.1494E-07
0.41731	2.9617E-07
0.41731	4.1683E-07
0.41731	7.862E-07
0.45191	6.6788E-07
0.45191	7.862E-07
0.45191	7.862E-07
0.45191	9.1494E-07
0.45191	1.7188E-06
0.45191	0.00012906
0.65058	0.00023849
0.65058	0.00031289
0.37826	3.7415E-07
0.37826	9.1494E-07
0.4736	8.4926E-07
0.77728	0.000054936
0.36276	5.0967E-07
0.36276	5.5986E-07
0.59294	0.000098758
0.40729	2.8582E-06
0.40729	1.0542E-06
0.62797	5.0611E-06
0.41731	1.829E-07
0.41731	1.829E-07
0.41731	7.862E-07
0.41731	1.0542E-06
0.51912	1.2708E-06
0.51912	0.000047005
0.51912	6.126E-07
0.51912	9.1494E-07
0.51912	1.2041E-06
0.51912	0.00011473
0.63695	0.00050098
0.49221	7.862E-07
0.49221	1.5363E-06
0.43784	9.1494E-07
0.23561	3.4168E-06
0.23561	3.4168E-06
0.23561	3.4168E-06
0.23561	3.4168E-06
0.23561	3.4168E-06
0.23561	3.8203E-06
0.23561	5.5986E-07
0.23561	6.6788E-07
0.23561	7.862E-07
0.23561	7.862E-07
0.23561	7.862E-07
0.23561	7.862E-07
0.23561	7.862E-07
0.23561	9.1494E-07
0.23561	9.1494E-07
0.23561	1.0542E-06
0.23561	1.0542E-06
0.72177	0.000029157
0.72177	0.000029157
0.72177	1.5073E-06
0.46629	0.000040528
0.34475	5.5986E-07
0.34475	5.5986E-07
0.34475	5.5986E-07
0.33889	1.0542E-06
0.33023	2.3545E-06
0.33023	5.1836E-06
0.33023	2.9617E-07
0.33023	0.000000462
0.39098	7.2575E-07
0.37512	0.00002225
0.41061	7.862E-07
0.41061	7.862E-07
0.41061	7.862E-07
0.45547	5.5986E-07
0.45547	6.6788E-07
0.45547	6.6788E-07
0.45547	9.1494E-07
0.37826	7.862E-07
0.61467	3.5481E-07
0.60157	0.00012906
0.60157	0.00015234
0.60157	0.00010993
0.60157	0.000099397
0.24247	8.4612E-06
0.24247	9.5772E-07
0.24247	9.5772E-07
0.75676	0.00011197
0.46993	0.000004821
0.46993	0.000004821
0.46993	4.5874E-06
