"PreyNames" "PredNames" "pLHigh"
"2484" 70 55 0.522321473671941
"2485" 151 55 0.522321473671941
"2486" 112 55 0.488525538138857
"2487" 244 55 0.457534176596071
"2488" 246 55 0.457534176596071
"2489" 256 55 0.457534176596071
"2490" 23 55 0.457534176596071
"2491" 29 55 0.457534176596071
"2492" 33 55 0.457534176596071
"2493" 57 55 0.457534176596071
"2494" 111 55 0.457534176596071
"2495" 114 55 0.457534176596071
"2496" 140 55 0.457534176596071
"2497" 141 55 0.457534176596071
"2498" 208 55 0.402963677914814
"2499" 235 55 0.402963677914814
"2500" 21 55 0.402963677914814
"2501" 71 55 0.402963677914814
"2502" 13 36 0.98289817043526
"2503" 110 36 0.968018257092209
"2504" 224 36 0.920759664185727
"2505" 253 36 0.920759664185727
"2506" 205 36 0.910292873380328
"2507" 216 36 0.89963625330824
"2508" 230 36 0.866969940065916
"2509" 3 36 0.866969940065916
"2510" 10 36 0.866969940065916
"2511" 8 36 0.844958904168004
"2512" 251 36 0.823005086632836
"2513" 200 36 0.823005086632836
"2514" 243 36 0.812098296284298
"2515" 5 36 0.812098296284298
"2516" 233 36 0.779832332636956
"2517" 249 36 0.758807043902145
"2518" 115 36 0.758807043902145
"2519" 209 36 0.708343548042057
"2520" 229 36 0.708343548042057
"2521" 250 36 0.708343548042057
"2522" 7 36 0.708343548042057
"2523" 35 36 0.698643419343151
"2524" 22 36 0.679653824569507
"2525" 247 36 0.661217997896289
"2526" 238 36 0.617552938986701
"2527" 240 36 0.617552938986701
"2528" 6 36 0.617552938986701
"2529" 34 36 0.617552938986701
"2530" 79 36 0.617552938986701
"2531" 237 36 0.577269387727853
"2532" 20 36 0.577269387727853
"2533" 150 36 0.577269387727853
"2534" 202 36 0.577269387727853
"2535" 218 36 0.569603719254506
"2536" 4 36 0.562064553834438
"2537" 234 36 0.540188127269459
"2538" 70 36 0.540188127269459
"2539" 151 36 0.540188127269459
"2540" 112 36 0.506085491883824
"2541" 244 36 0.474724090072343
"2542" 246 36 0.474724090072343
"2543" 256 36 0.474724090072343
"2544" 23 36 0.474724090072343
"2545" 29 36 0.474724090072343
"2546" 33 36 0.474724090072343
"2547" 57 36 0.474724090072343
"2548" 111 36 0.474724090072343
"2549" 114 36 0.474724090072343
"2550" 140 36 0.474724090072343
"2551" 141 36 0.474724090072343
"2552" 208 36 0.419298734423543
"2553" 235 36 0.419298734423543
"2554" 21 36 0.419298734423543
"2555" 71 36 0.419298734423543
"2556" 13 62 0.98289817043526
"2557" 110 62 0.968018257092209
"2558" 224 62 0.920759664185727
"2559" 253 62 0.920759664185727
"2560" 205 62 0.910292873380328
"2561" 216 62 0.89963625330824
"2562" 230 62 0.866969940065916
"2563" 3 62 0.866969940065916
"2564" 10 62 0.866969940065916
"2565" 8 62 0.844958904168004
"2566" 251 62 0.823005086632836
"2567" 200 62 0.823005086632836
"2568" 243 62 0.812098296284298
"2569" 5 62 0.812098296284298
"2570" 233 62 0.779832332636956
"2571" 249 62 0.758807043902145
"2572" 115 62 0.758807043902145
"2573" 209 62 0.708343548042057
"2574" 229 62 0.708343548042057
"2575" 250 62 0.708343548042057
"2576" 7 62 0.708343548042057
"2577" 35 62 0.698643419343151
"2578" 22 62 0.679653824569507
"2579" 247 62 0.661217997896289
"2580" 238 62 0.617552938986701
"2581" 240 62 0.617552938986701
"2582" 6 62 0.617552938986701
"2583" 34 62 0.617552938986701
"2584" 79 62 0.617552938986701
"2585" 237 62 0.577269387727853
"2586" 20 62 0.577269387727853
"2587" 150 62 0.577269387727853
"2588" 202 62 0.577269387727853
"2589" 218 62 0.569603719254506
"2590" 4 62 0.562064553834438
"2591" 234 62 0.540188127269459
"2592" 70 62 0.540188127269459
"2593" 151 62 0.540188127269459
"2594" 112 62 0.506085491883824
"2595" 244 62 0.474724090072343
"2596" 246 62 0.474724090072343
"2597" 256 62 0.474724090072343
"2598" 23 62 0.474724090072343
"2599" 29 62 0.474724090072343
"2600" 33 62 0.474724090072343
"2601" 57 62 0.474724090072343
"2602" 111 62 0.474724090072343
"2603" 114 62 0.474724090072343
"2604" 140 62 0.474724090072343
"2605" 141 62 0.474724090072343
"2606" 208 62 0.419298734423543
"2607" 235 62 0.419298734423543
"2608" 21 62 0.419298734423543
"2609" 71 62 0.419298734423543
"2610" 13 98 0.98289817043526
"2611" 110 98 0.968018257092209
"2612" 224 98 0.920759664185727
"2613" 253 98 0.920759664185727
"2614" 205 98 0.910292873380328
"2615" 216 98 0.89963625330824
"2616" 230 98 0.866969940065916
"2617" 3 98 0.866969940065916
"2618" 10 98 0.866969940065916
"2619" 8 98 0.844958904168004
"2620" 251 98 0.823005086632836
"2621" 200 98 0.823005086632836
"2622" 243 98 0.812098296284298
"2623" 5 98 0.812098296284298
"2624" 233 98 0.779832332636956
"2625" 249 98 0.758807043902145
"2626" 115 98 0.758807043902145
"2627" 209 98 0.708343548042057
"2628" 229 98 0.708343548042057
"2629" 250 98 0.708343548042057
"2630" 7 98 0.708343548042057
"2631" 35 98 0.698643419343151
"2632" 22 98 0.679653824569507
"2633" 247 98 0.661217997896289
"2634" 238 98 0.617552938986701
"2635" 240 98 0.617552938986701
"2636" 6 98 0.617552938986701
"2637" 34 98 0.617552938986701
"2638" 79 98 0.617552938986701
"2639" 237 98 0.577269387727853
"2640" 20 98 0.577269387727853
"2641" 150 98 0.577269387727853
"2642" 202 98 0.577269387727853
"2643" 218 98 0.569603719254506
"2644" 4 98 0.562064553834438
"2645" 234 98 0.540188127269459
"2646" 70 98 0.540188127269459
"2647" 151 98 0.540188127269459
"2648" 112 98 0.506085491883824
"2649" 244 98 0.474724090072343
"2650" 246 98 0.474724090072343
"2651" 256 98 0.474724090072343
"2652" 23 98 0.474724090072343
"2653" 29 98 0.474724090072343
"2654" 33 98 0.474724090072343
"2655" 57 98 0.474724090072343
"2656" 111 98 0.474724090072343
"2657" 114 98 0.474724090072343
"2658" 140 98 0.474724090072343
"2659" 141 98 0.474724090072343
"2660" 208 98 0.419298734423543
"2661" 235 98 0.419298734423543
"2662" 21 98 0.419298734423543
"2663" 71 98 0.419298734423543
"2664" 13 99 0.98289817043526
"2665" 110 99 0.968018257092209
"2666" 224 99 0.920759664185727
"2667" 253 99 0.920759664185727
"2668" 205 99 0.910292873380328
"2669" 216 99 0.89963625330824
"2670" 230 99 0.866969940065916
"2671" 3 99 0.866969940065916
"2672" 10 99 0.866969940065916
"2673" 8 99 0.844958904168004
"2674" 251 99 0.823005086632836
"2675" 200 99 0.823005086632836
"2676" 243 99 0.812098296284298
"2677" 5 99 0.812098296284298
"2678" 233 99 0.779832332636956
"2679" 249 99 0.758807043902145
"2680" 115 99 0.758807043902145
"2681" 209 99 0.708343548042057
"2682" 229 99 0.708343548042057
"2683" 250 99 0.708343548042057
"2684" 7 99 0.708343548042057
"2685" 35 99 0.698643419343151
"2686" 22 99 0.679653824569507
"2687" 247 99 0.661217997896289
"2688" 238 99 0.617552938986701
"2689" 240 99 0.617552938986701
"2690" 6 99 0.617552938986701
"2691" 34 99 0.617552938986701
"2692" 79 99 0.617552938986701
"2693" 237 99 0.577269387727853
"2694" 20 99 0.577269387727853
"2695" 150 99 0.577269387727853
"2696" 202 99 0.577269387727853
"2697" 218 99 0.569603719254506
"2698" 4 99 0.562064553834438
"2699" 234 99 0.540188127269459
"2700" 70 99 0.540188127269459
"2701" 151 99 0.540188127269459
"2702" 112 99 0.506085491883824
"2703" 244 99 0.474724090072343
"2704" 246 99 0.474724090072343
"2705" 256 99 0.474724090072343
"2706" 23 99 0.474724090072343
"2707" 29 99 0.474724090072343
"2708" 33 99 0.474724090072343
"2709" 57 99 0.474724090072343
"2710" 111 99 0.474724090072343
"2711" 114 99 0.474724090072343
"2712" 140 99 0.474724090072343
"2713" 141 99 0.474724090072343
"2714" 208 99 0.419298734423543
"2715" 235 99 0.419298734423543
"2716" 21 99 0.419298734423543
"2717" 71 99 0.419298734423543
"2718" 13 102 0.98289817043526
"2719" 110 102 0.968018257092209
"2720" 224 102 0.920759664185727
"2721" 253 102 0.920759664185727
"2722" 205 102 0.910292873380328
"2723" 216 102 0.89963625330824
"2724" 230 102 0.866969940065916
"2725" 3 102 0.866969940065916
"2726" 10 102 0.866969940065916
"2727" 8 102 0.844958904168004
"2728" 251 102 0.823005086632836
"2729" 200 102 0.823005086632836
"2730" 243 102 0.812098296284298
"2731" 5 102 0.812098296284298
"2732" 233 102 0.779832332636956
"2733" 249 102 0.758807043902145
"2734" 115 102 0.758807043902145
"2735" 209 102 0.708343548042057
"2736" 229 102 0.708343548042057
"2737" 250 102 0.708343548042057
"2738" 7 102 0.708343548042057
"2739" 35 102 0.698643419343151
"2740" 22 102 0.679653824569507
"2741" 247 102 0.661217997896289
"2742" 238 102 0.617552938986701
"2743" 240 102 0.617552938986701
"2744" 6 102 0.617552938986701
"2745" 34 102 0.617552938986701
"2746" 79 102 0.617552938986701
"2747" 237 102 0.577269387727853
"2748" 20 102 0.577269387727853
"2749" 150 102 0.577269387727853
"2750" 202 102 0.577269387727853
"2751" 218 102 0.569603719254506
"2752" 4 102 0.562064553834438
"2753" 234 102 0.540188127269459
"2754" 70 102 0.540188127269459
"2755" 151 102 0.540188127269459
"2756" 112 102 0.506085491883824
"2757" 244 102 0.474724090072343
"2758" 246 102 0.474724090072343
"2759" 256 102 0.474724090072343
"2760" 23 102 0.474724090072343
"2761" 29 102 0.474724090072343
"2762" 33 102 0.474724090072343
"2763" 57 102 0.474724090072343
"2764" 111 102 0.474724090072343
"2765" 114 102 0.474724090072343
"2766" 140 102 0.474724090072343
"2767" 141 102 0.474724090072343
"2768" 208 102 0.419298734423543
"2769" 235 102 0.419298734423543
"2770" 21 102 0.419298734423543
"2771" 71 102 0.419298734423543
"2772" 13 109 0.98289817043526
"2773" 110 109 0.968018257092209
"2774" 224 109 0.920759664185727
"2775" 253 109 0.920759664185727
"2776" 205 109 0.910292873380328
"2777" 216 109 0.89963625330824
"2778" 230 109 0.866969940065916
"2779" 3 109 0.866969940065916
"2780" 10 109 0.866969940065916
"2781" 8 109 0.844958904168004
"2782" 251 109 0.823005086632836
"2783" 200 109 0.823005086632836
"2784" 243 109 0.812098296284298
"2785" 5 109 0.812098296284298
"2786" 233 109 0.779832332636956
"2787" 249 109 0.758807043902145
"2788" 115 109 0.758807043902145
"2789" 209 109 0.708343548042057
"2790" 229 109 0.708343548042057
"2791" 250 109 0.708343548042057
"2792" 7 109 0.708343548042057
"2793" 35 109 0.698643419343151
"2794" 22 109 0.679653824569507
"2795" 247 109 0.661217997896289
"2796" 238 109 0.617552938986701
"2797" 240 109 0.617552938986701
"2798" 6 109 0.617552938986701
"2799" 34 109 0.617552938986701
"2800" 79 109 0.617552938986701
"2801" 237 109 0.577269387727853
"2802" 20 109 0.577269387727853
"2803" 150 109 0.577269387727853
"2804" 202 109 0.577269387727853
"2805" 218 109 0.569603719254506
"2806" 4 109 0.562064553834438
"2807" 234 109 0.540188127269459
"2808" 70 109 0.540188127269459
"2809" 151 109 0.540188127269459
"2810" 112 109 0.506085491883824
"2811" 244 109 0.474724090072343
"2812" 246 109 0.474724090072343
"2813" 256 109 0.474724090072343
"2814" 23 109 0.474724090072343
"2815" 29 109 0.474724090072343
"2816" 33 109 0.474724090072343
"2817" 57 109 0.474724090072343
"2818" 111 109 0.474724090072343
"2819" 114 109 0.474724090072343
"2820" 140 109 0.474724090072343
"2821" 141 109 0.474724090072343
"2822" 208 109 0.419298734423543
"2823" 235 109 0.419298734423543
"2824" 21 109 0.419298734423543
"2825" 71 109 0.419298734423543
"2826" 13 143 0.98289817043526
"2827" 110 143 0.968018257092209
"2828" 224 143 0.920759664185727
"2829" 253 143 0.920759664185727
"2830" 205 143 0.910292873380328
"2831" 216 143 0.89963625330824
"2832" 230 143 0.866969940065916
"2833" 3 143 0.866969940065916
"2834" 10 143 0.866969940065916
"2835" 8 143 0.844958904168004
"2836" 251 143 0.823005086632836
"2837" 200 143 0.823005086632836
"2838" 243 143 0.812098296284298
"2839" 5 143 0.812098296284298
"2840" 233 143 0.779832332636956
"2841" 249 143 0.758807043902145
"2842" 115 143 0.758807043902145
"2843" 209 143 0.708343548042057
"2844" 229 143 0.708343548042057
"2845" 250 143 0.708343548042057
"2846" 7 143 0.708343548042057
"2847" 35 143 0.698643419343151
"2848" 22 143 0.679653824569507
"2849" 247 143 0.661217997896289
"2850" 238 143 0.617552938986701
"2851" 240 143 0.617552938986701
"2852" 6 143 0.617552938986701
"2853" 34 143 0.617552938986701
"2854" 79 143 0.617552938986701
"2855" 237 143 0.577269387727853
"2856" 20 143 0.577269387727853
"2857" 150 143 0.577269387727853
"2858" 202 143 0.577269387727853
"2859" 218 143 0.569603719254506
"2860" 4 143 0.562064553834438
"2861" 234 143 0.540188127269459
"2862" 70 143 0.540188127269459
"2863" 151 143 0.540188127269459
"2864" 112 143 0.506085491883824
"2865" 244 143 0.474724090072343
"2866" 246 143 0.474724090072343
"2867" 256 143 0.474724090072343
"2868" 23 143 0.474724090072343
"2869" 29 143 0.474724090072343
"2870" 33 143 0.474724090072343
"2871" 57 143 0.474724090072343
"2872" 111 143 0.474724090072343
"2873" 114 143 0.474724090072343
"2874" 140 143 0.474724090072343
"2875" 141 143 0.474724090072343
"2876" 208 143 0.419298734423543
"2877" 235 143 0.419298734423543
"2878" 21 143 0.419298734423543
"2879" 71 143 0.419298734423543
"2880" 13 226 0.98289817043526
"2881" 110 226 0.968018257092209
"2882" 224 226 0.920759664185727
"2883" 253 226 0.920759664185727
"2884" 205 226 0.910292873380328
"2885" 216 226 0.89963625330824
"2886" 230 226 0.866969940065916
"2887" 3 226 0.866969940065916
"2888" 10 226 0.866969940065916
"2889" 8 226 0.844958904168004
"2890" 251 226 0.823005086632836
"2891" 200 226 0.823005086632836
"2892" 243 226 0.812098296284298
"2893" 5 226 0.812098296284298
"2894" 233 226 0.779832332636956
"2895" 249 226 0.758807043902145
"2896" 115 226 0.758807043902145
"2897" 209 226 0.708343548042057
"2898" 229 226 0.708343548042057
"2899" 250 226 0.708343548042057
"2900" 7 226 0.708343548042057
"2901" 35 226 0.698643419343151
"2902" 22 226 0.679653824569507
"2903" 247 226 0.661217997896289
"2904" 238 226 0.617552938986701
"2905" 240 226 0.617552938986701
"2906" 6 226 0.617552938986701
"2907" 34 226 0.617552938986701
"2908" 79 226 0.617552938986701
"2909" 237 226 0.577269387727853
"2910" 20 226 0.577269387727853
"2911" 150 226 0.577269387727853
"2912" 202 226 0.577269387727853
"2913" 218 226 0.569603719254506
"2914" 4 226 0.562064553834438
"2915" 234 226 0.540188127269459
"2916" 70 226 0.540188127269459
"2917" 151 226 0.540188127269459
"2918" 112 226 0.506085491883824
"2919" 244 226 0.474724090072343
"2920" 246 226 0.474724090072343
"2921" 256 226 0.474724090072343
"2922" 23 226 0.474724090072343
"2923" 29 226 0.474724090072343
"2924" 33 226 0.474724090072343
"2925" 57 226 0.474724090072343
"2926" 111 226 0.474724090072343
"2927" 114 226 0.474724090072343
"2928" 140 226 0.474724090072343
"2929" 141 226 0.474724090072343
"2930" 208 226 0.419298734423543
"2931" 235 226 0.419298734423543
"2932" 21 226 0.419298734423543
"2933" 71 226 0.419298734423543
"2934" 13 159 0.98289817043526
"2935" 110 159 0.968018257092209
"2936" 224 159 0.920759664185727
"2937" 253 159 0.920759664185727
"2938" 205 159 0.910292873380328
"2939" 216 159 0.89963625330824
"2940" 230 159 0.866969940065916
"2941" 3 159 0.866969940065916
"2942" 10 159 0.866969940065916
"2943" 8 159 0.844958904168004
"2944" 251 159 0.823005086632836
"2945" 200 159 0.823005086632836
"2946" 243 159 0.812098296284298
"2947" 5 159 0.812098296284298
"2948" 233 159 0.779832332636956
"2949" 249 159 0.758807043902145
"2950" 115 159 0.758807043902145
"2951" 209 159 0.708343548042057
"2952" 229 159 0.708343548042057
"2953" 250 159 0.708343548042057
"2954" 7 159 0.708343548042057
"2955" 35 159 0.698643419343151
"2956" 22 159 0.679653824569507
"2957" 247 159 0.661217997896289
"2958" 238 159 0.617552938986701
"2959" 240 159 0.617552938986701
"2960" 6 159 0.617552938986701
"2961" 34 159 0.617552938986701
"2962" 79 159 0.617552938986701
"2963" 237 159 0.577269387727853
"2964" 20 159 0.577269387727853
"2965" 150 159 0.577269387727853
"2966" 202 159 0.577269387727853
"2967" 218 159 0.569603719254506
"2968" 4 159 0.562064553834438
"2969" 234 159 0.540188127269459
"2970" 70 159 0.540188127269459
"2971" 151 159 0.540188127269459
"2972" 112 159 0.506085491883824
"2973" 244 159 0.474724090072343
"2974" 246 159 0.474724090072343
"2975" 256 159 0.474724090072343
"2976" 23 159 0.474724090072343
"2977" 29 159 0.474724090072343
"2978" 33 159 0.474724090072343
"2979" 57 159 0.474724090072343
"2980" 111 159 0.474724090072343
"2981" 114 159 0.474724090072343
"2982" 140 159 0.474724090072343
"2983" 141 159 0.474724090072343
"2984" 208 159 0.419298734423543
"2985" 235 159 0.419298734423543
"2986" 21 159 0.419298734423543
"2987" 71 159 0.419298734423543
"2988" 13 236 0.987701207117927
"2989" 110 236 0.974657271615598
"2990" 224 236 0.93104263372413
"2991" 253 236 0.93104263372413
"2992" 205 236 0.921164225153808
"2993" 216 236 0.911055147277945
"2994" 230 236 0.879809337373476
"2995" 3 236 0.879809337373476
"2996" 10 236 0.879809337373476
"2997" 8 236 0.858581137047041
"2998" 251 236 0.837296309513582
"2999" 200 236 0.837296309513582
"3000" 243 236 0.82668548750698
"3001" 5 236 0.82668548750698
"3002" 233 236 0.795171057393762
"3003" 249 236 0.774546232070207
"3004" 115 236 0.774546232070207
"3005" 209 236 0.724796536333499
"3006" 229 236 0.724796536333499
"3007" 250 236 0.724796536333499
"3008" 7 236 0.724796536333499
"3009" 35 236 0.715197374794169
"3010" 22 236 0.696374316943966
"3011" 247 236 0.67806239351261
"3012" 238 236 0.634551520079171
"3013" 240 236 0.634551520079171
"3014" 6 236 0.634551520079171
"3015" 34 236 0.634551520079171
"3016" 79 236 0.634551520079171
"3017" 237 236 0.594247844679388
"3018" 20 236 0.594247844679388
"3019" 150 236 0.594247844679388
"3020" 202 236 0.594247844679388
"3021" 218 236 0.586561577107476
"3022" 4 236 0.578997056706268
"3023" 234 236 0.557018875206284
"3024" 70 236 0.557018875206284
"3025" 151 236 0.557018875206284
"3026" 112 236 0.522675840096746
"3027" 244 236 0.491007538053163
"3028" 246 236 0.491007538053163
"3029" 256 236 0.491007538053163
"3030" 23 236 0.491007538053163
"3031" 29 236 0.491007538053163
"3032" 33 236 0.491007538053163
"3033" 57 236 0.491007538053163
"3034" 111 236 0.491007538053163
"3035" 114 236 0.491007538053163
"3036" 140 236 0.491007538053163
"3037" 141 236 0.491007538053163
"3038" 208 236 0.434843028205299
"3039" 235 236 0.434843028205299
"3040" 21 236 0.434843028205299
"3041" 71 236 0.434843028205299
"3042" 152 236 0.40994300545728
"3043" 13 53 0.987701207117927
"3044" 110 53 0.974657271615598
"3045" 224 53 0.93104263372413
"3046" 253 53 0.93104263372413
"3047" 205 53 0.921164225153808
"3048" 216 53 0.911055147277945
"3049" 230 53 0.879809337373476
"3050" 3 53 0.879809337373476
"3051" 10 53 0.879809337373476
"3052" 8 53 0.858581137047041
"3053" 251 53 0.837296309513582
"3054" 200 53 0.837296309513582
"3055" 243 53 0.82668548750698
"3056" 5 53 0.82668548750698
"3057" 233 53 0.795171057393762
"3058" 249 53 0.774546232070207
"3059" 115 53 0.774546232070207
"3060" 209 53 0.724796536333499
"3061" 229 53 0.724796536333499
"3062" 250 53 0.724796536333499
"3063" 7 53 0.724796536333499
"3064" 35 53 0.715197374794169
"3065" 22 53 0.696374316943966
"3066" 247 53 0.67806239351261
"3067" 238 53 0.634551520079171
"3068" 240 53 0.634551520079171
"3069" 6 53 0.634551520079171
"3070" 34 53 0.634551520079171
"3071" 79 53 0.634551520079171
"3072" 237 53 0.594247844679388
"3073" 20 53 0.594247844679388
"3074" 150 53 0.594247844679388
"3075" 202 53 0.594247844679388
"3076" 218 53 0.586561577107476
"3077" 4 53 0.578997056706268
"3078" 234 53 0.557018875206284
"3079" 70 53 0.557018875206284
"3080" 151 53 0.557018875206284
"3081" 112 53 0.522675840096746
"3082" 244 53 0.491007538053163
"3083" 246 53 0.491007538053163
"3084" 256 53 0.491007538053163
"3085" 23 53 0.491007538053163
"3086" 29 53 0.491007538053163
"3087" 33 53 0.491007538053163
"3088" 57 53 0.491007538053163
"3089" 111 53 0.491007538053163
"3090" 114 53 0.491007538053163
"3091" 140 53 0.491007538053163
"3092" 141 53 0.491007538053163
"3093" 208 53 0.434843028205299
"3094" 235 53 0.434843028205299
"3095" 21 53 0.434843028205299
"3096" 71 53 0.434843028205299
"3097" 152 53 0.40994300545728
"3098" 13 85 0.987701207117927
"3099" 110 85 0.974657271615598
"3100" 224 85 0.93104263372413
"3101" 253 85 0.93104263372413
"3102" 205 85 0.921164225153808
"3103" 216 85 0.911055147277945
"3104" 230 85 0.879809337373476
"3105" 3 85 0.879809337373476
"3106" 10 85 0.879809337373476
"3107" 8 85 0.858581137047041
"3108" 251 85 0.837296309513582
"3109" 200 85 0.837296309513582
"3110" 243 85 0.82668548750698
"3111" 5 85 0.82668548750698
"3112" 233 85 0.795171057393762
"3113" 249 85 0.774546232070207
"3114" 115 85 0.774546232070207
"3115" 209 85 0.724796536333499
"3116" 229 85 0.724796536333499
"3117" 250 85 0.724796536333499
"3118" 7 85 0.724796536333499
"3119" 35 85 0.715197374794169
"3120" 22 85 0.696374316943966
"3121" 247 85 0.67806239351261
"3122" 238 85 0.634551520079171
"3123" 240 85 0.634551520079171
"3124" 6 85 0.634551520079171
"3125" 34 85 0.634551520079171
"3126" 79 85 0.634551520079171
"3127" 237 85 0.594247844679388
"3128" 20 85 0.594247844679388
"3129" 150 85 0.594247844679388
"3130" 202 85 0.594247844679388
"3131" 218 85 0.586561577107476
"3132" 4 85 0.578997056706268
"3133" 234 85 0.557018875206284
"3134" 70 85 0.557018875206284
"3135" 151 85 0.557018875206284
"3136" 112 85 0.522675840096746
"3137" 244 85 0.491007538053163
"3138" 246 85 0.491007538053163
"3139" 256 85 0.491007538053163
"3140" 23 85 0.491007538053163
"3141" 29 85 0.491007538053163
"3142" 33 85 0.491007538053163
"3143" 57 85 0.491007538053163
"3144" 111 85 0.491007538053163
"3145" 114 85 0.491007538053163
"3146" 140 85 0.491007538053163
"3147" 141 85 0.491007538053163
"3148" 208 85 0.434843028205299
"3149" 235 85 0.434843028205299
"3150" 21 85 0.434843028205299
"3151" 71 85 0.434843028205299
"3152" 152 85 0.40994300545728
"3153" 13 103 0.987701207117927
"3154" 110 103 0.974657271615598
"3155" 224 103 0.93104263372413
"3156" 253 103 0.93104263372413
"3157" 205 103 0.921164225153808
"3158" 216 103 0.911055147277945
"3159" 230 103 0.879809337373476
"3160" 3 103 0.879809337373476
"3161" 10 103 0.879809337373476
"3162" 8 103 0.858581137047041
"3163" 251 103 0.837296309513582
"3164" 200 103 0.837296309513582
"3165" 243 103 0.82668548750698
"3166" 5 103 0.82668548750698
"3167" 233 103 0.795171057393762
"3168" 249 103 0.774546232070207
"3169" 115 103 0.774546232070207
"3170" 209 103 0.724796536333499
"3171" 229 103 0.724796536333499
"3172" 250 103 0.724796536333499
"3173" 7 103 0.724796536333499
"3174" 35 103 0.715197374794169
"3175" 22 103 0.696374316943966
"3176" 247 103 0.67806239351261
"3177" 238 103 0.634551520079171
"3178" 240 103 0.634551520079171
"3179" 6 103 0.634551520079171
"3180" 34 103 0.634551520079171
"3181" 79 103 0.634551520079171
"3182" 237 103 0.594247844679388
"3183" 20 103 0.594247844679388
"3184" 150 103 0.594247844679388
"3185" 202 103 0.594247844679388
"3186" 218 103 0.586561577107476
"3187" 4 103 0.578997056706268
"3188" 234 103 0.557018875206284
"3189" 70 103 0.557018875206284
"3190" 151 103 0.557018875206284
"3191" 112 103 0.522675840096746
"3192" 244 103 0.491007538053163
"3193" 246 103 0.491007538053163
"3194" 256 103 0.491007538053163
"3195" 23 103 0.491007538053163
"3196" 29 103 0.491007538053163
"3197" 33 103 0.491007538053163
"3198" 57 103 0.491007538053163
"3199" 111 103 0.491007538053163
"3200" 114 103 0.491007538053163
"3201" 140 103 0.491007538053163
"3202" 141 103 0.491007538053163
"3203" 208 103 0.434843028205299
"3204" 235 103 0.434843028205299
"3205" 21 103 0.434843028205299
"3206" 71 103 0.434843028205299
"3207" 152 103 0.40994300545728
"3208" 13 37 0.991507724837185
"3209" 110 37 0.980219979480137
"3210" 224 37 0.940127345569779
"3211" 253 37 0.940127345569779
"3212" 205 37 0.930823197344949
"3213" 216 37 0.921250248578166
"3214" 230 37 0.891404542016858
"3215" 3 37 0.891404542016858
"3216" 10 37 0.891404542016858
"3217" 8 37 0.870955058036879
"3218" 251 37 0.850341096348264
"3219" 200 37 0.850341096348264
"3220" 243 37 0.840029076357385
"3221" 5 37 0.840029076357385
"3222" 233 37 0.809280857283982
"3223" 249 37 0.789070451653172
"3224" 115 37 0.789070451653172
"3225" 209 37 0.740079591726878
"3226" 229 37 0.740079591726878
"3227" 250 37 0.740079591726878
"3228" 7 37 0.740079591726878
"3229" 35 37 0.730591668531571
"3230" 22 37 0.711956575810279
"3231" 247 37 0.693790914514824
"3232" 238 37 0.650492613183459
"3233" 240 37 0.650492613183459
"3234" 6 37 0.650492613183459
"3235" 34 37 0.650492613183459
"3236" 79 37 0.650492613183459
"3237" 237 37 0.610228546826238
"3238" 20 37 0.610228546826238
"3239" 150 37 0.610228546826238
"3240" 202 37 0.610228546826238
"3241" 218 37 0.602533608638715
"3242" 4 37 0.594955627265906
"3243" 234 37 0.572911070885472
"3244" 70 37 0.572911070885472
"3245" 151 37 0.572911070885472
"3246" 112 37 0.538385149796744
"3247" 244 37 0.506465085308069
"3248" 246 37 0.506465085308069
"3249" 256 37 0.506465085308069
"3250" 23 37 0.506465085308069
"3251" 29 37 0.506465085308069
"3252" 33 37 0.506465085308069
"3253" 57 37 0.506465085308069
"3254" 111 37 0.506465085308069
"3255" 114 37 0.506465085308069
"3256" 140 37 0.506465085308069
"3257" 141 37 0.506465085308069
"3258" 208 37 0.449663261100289
"3259" 235 37 0.449663261100289
"3260" 21 37 0.449663261100289
"3261" 71 37 0.449663261100289
"3262" 152 37 0.424403705586895
"3263" 239 37 0.401004047503559
"3264" 16 37 0.401004047503559
"3265" 64 37 0.401004047503559
"3266" 67 37 0.401004047503559
"3267" 93 37 0.401004047503559
"3268" 94 37 0.401004047503559
"3269" 97 37 0.401004047503559
"3270" 113 37 0.401004047503559
"3271" 157 37 0.401004047503559
"3272" 13 179 0.991507724837185
"3273" 110 179 0.980219979480137
"3274" 224 179 0.940127345569779
"3275" 253 179 0.940127345569779
"3276" 205 179 0.930823197344949
"3277" 216 179 0.921250248578166
"3278" 230 179 0.891404542016858
"3279" 3 179 0.891404542016858
"3280" 10 179 0.891404542016858
"3281" 8 179 0.870955058036879
"3282" 251 179 0.850341096348264
"3283" 200 179 0.850341096348264
"3284" 243 179 0.840029076357385
"3285" 5 179 0.840029076357385
"3286" 233 179 0.809280857283982
"3287" 249 179 0.789070451653172
"3288" 115 179 0.789070451653172
"3289" 209 179 0.740079591726878
"3290" 229 179 0.740079591726878
"3291" 250 179 0.740079591726878
"3292" 7 179 0.740079591726878
"3293" 35 179 0.730591668531571
"3294" 22 179 0.711956575810279
"3295" 247 179 0.693790914514824
"3296" 238 179 0.650492613183459
"3297" 240 179 0.650492613183459
"3298" 6 179 0.650492613183459
"3299" 34 179 0.650492613183459
"3300" 79 179 0.650492613183459
"3301" 237 179 0.610228546826238
"3302" 20 179 0.610228546826238
"3303" 150 179 0.610228546826238
"3304" 202 179 0.610228546826238
"3305" 218 179 0.602533608638715
